,true_category,predicted_category
3367,4,4
56720,4,4
9197,4,4
6843,17,4
26280,1,4
56015,21,1
114795,1,1
103058,25,4
109173,4,4
77285,24,25
24378,2,4
78119,9,1
74436,9,4
23046,1,1
86276,1,1
41861,5,4
109093,4,4
27314,26,4
41894,4,4
9918,2,4
100778,25,4
62595,8,4
56372,4,4
74700,1,1
15835,2,4
123444,25,4
42069,9,1
10238,23,4
41744,4,4
95926,20,4
83131,4,4
20675,6,4
110429,11,4
106599,3,4
35460,26,4
92112,25,4
110134,11,4
32290,20,4
92697,11,4
33647,4,4
48325,1,1
24665,2,4
32537,4,4
92594,1,4
98269,30,4
85622,4,4
97546,4,4
54652,4,4
31203,9,4
96405,0,4
22648,4,4
84599,15,4
112514,25,4
109357,11,4
107989,4,4
42659,4,4
2280,8,4
86440,11,4
79891,1,1
48540,26,4
34900,9,4
66628,8,1
65348,1,1
16990,1,4
22663,4,4
35912,4,4
88401,25,4
46506,30,4
120275,4,4
118832,4,4
110817,1,1
123089,28,4
118437,23,4
115907,7,4
94191,13,4
69436,4,4
42449,14,4
72106,11,4
5216,4,4
121276,7,7
80475,10,4
93093,27,4
84830,4,4
84815,4,4
61981,4,4
62462,1,1
36747,25,4
81743,20,1
29801,8,4
40266,4,4
113993,12,4
31067,4,4
120033,0,4
58297,26,4
122100,8,1
77170,17,4
74576,1,1
41377,22,4
25327,24,4
52961,4,4
38781,4,4
114852,4,4
27743,1,4
45846,4,4
66751,28,4
67887,4,4
1517,6,1
118024,28,4
113784,3,4
108262,23,4
69667,4,4
60429,27,4
111385,10,4
57792,1,1
27016,22,4
11381,8,4
11704,9,4
37233,4,4
74110,8,4
109154,20,4
30943,20,4
40255,26,4
56944,25,4
20306,4,4
26063,26,4
21765,25,4
26618,4,4
96780,11,4
94323,15,4
62285,20,4
85933,16,4
114364,15,4
110604,28,4
22535,8,4
87583,4,4
8851,4,4
65419,4,4
49794,4,4
65972,9,1
27291,20,4
24528,4,4
14231,4,4
97907,1,1
93649,3,4
102585,19,4
89496,24,4
38347,23,4
89910,30,4
8231,7,4
44027,4,4
4818,4,4
90671,25,4
118677,25,4
7105,4,4
65987,5,4
29174,26,4
117876,18,4
10163,9,1
7316,4,4
53904,29,4
47469,21,4
105224,4,4
78354,4,4
104237,3,4
82380,8,4
4270,4,4
7242,1,1
52333,4,4
115046,8,4
33543,23,4
5851,10,1
58361,10,4
51908,4,4
36238,4,4
91107,20,4
20078,4,4
64525,4,4
32216,7,7
76198,4,4
77680,6,4
76123,4,4
7427,7,1
99753,12,4
77726,4,4
60366,4,4
33279,21,1
106924,3,4
48942,29,4
102725,27,4
1185,8,4
45757,4,4
80139,1,1
99504,4,4
110438,3,4
13387,4,4
18815,4,4
81215,1,1
41469,4,4
18387,8,1
65241,13,4
73896,24,4
113226,6,4
6351,4,4
11886,1,4
80681,13,4
7355,4,4
121929,25,4
118613,19,4
102050,9,4
101910,25,4
37294,24,25
9908,9,4
112072,10,1
118740,11,4
116307,13,4
58170,1,1
39981,7,4
92626,4,4
51004,4,4
63939,24,4
7748,20,4
107886,28,4
21982,4,4
88409,29,4
72096,5,4
101116,4,4
23243,4,4
35990,9,1
73806,4,4
7962,22,1
85108,5,4
20289,22,1
14038,4,4
70788,6,4
12258,6,4
104081,11,4
46227,1,1
79307,10,1
111139,18,4
115,4,4
57397,4,4
69176,13,4
90095,3,4
787,2,4
73713,3,4
101546,17,4
68770,1,4
95653,11,4
17524,2,4
110768,1,4
52294,4,4
82479,12,1
28029,21,1
16922,10,4
64718,6,4
17892,11,4
92636,10,4
29646,25,4
23869,4,4
49498,11,4
42740,4,4
23973,1,4
89885,3,4
109637,7,4
80062,25,4
51058,4,4
108688,13,4
3337,4,4
67109,21,1
18359,8,4
113169,1,1
96125,25,4
74304,13,4
64794,26,4
5210,4,4
15727,2,4
92228,11,4
29334,26,4
46466,9,4
35150,10,4
124710,19,4
32114,7,1
94038,11,4
88107,7,4
118565,30,4
84813,21,4
106333,24,4
13089,4,4
123175,28,4
75471,9,4
48952,6,4
29383,1,1
123189,25,4
8529,1,1
42827,4,4
75343,25,4
77587,11,4
67533,22,1
105836,25,25
22603,9,1
58522,6,1
9975,25,4
87836,28,4
73234,9,4
100774,12,4
54894,21,4
77122,6,4
22080,4,4
124725,16,4
63622,4,4
64993,4,4
90056,28,4
61564,1,1
90125,15,4
60822,12,4
78023,1,4
64485,1,4
101966,6,4
64939,4,4
36168,6,4
8776,7,4
54660,4,4
71417,6,4
23463,4,4
2734,1,1
111703,4,4
32263,4,4
109009,25,4
93601,5,4
109931,25,4
76867,4,4
104899,0,4
14196,9,4
72244,26,4
83085,1,1
25224,1,1
27295,25,4
8852,4,4
95472,4,4
68094,12,4
52103,6,4
24027,21,4
21109,4,4
23175,25,4
102743,4,4
42253,4,4
83977,5,4
66464,4,4
115833,10,4
39672,10,4
37324,25,4
49139,0,4
108330,1,1
111140,22,4
89656,3,4
89806,19,4
105628,25,4
90579,18,4
80577,20,1
55109,26,4
27300,25,4
4975,14,4
74717,26,4
68938,4,4
15100,3,4
64962,1,4
47920,1,1
44658,4,4
18478,1,1
28139,8,4
57497,26,10
35758,26,4
22978,6,4
35012,26,4
60226,12,4
47680,24,4
7520,2,4
18829,2,4
120793,29,4
113623,19,4
95890,1,1
74939,13,4
115892,28,4
93073,19,4
84319,13,4
70646,26,4
52081,1,1
107774,4,4
109861,25,25
70508,7,4
72695,4,4
111681,23,4
33372,4,4
23020,4,4
99690,25,4
92836,19,4
4900,4,4
97264,4,4
80348,30,4
100437,3,4
60838,4,4
20683,1,1
73592,25,25
99466,4,4
97105,1,1
91163,13,4
6234,1,4
27724,4,4
85596,15,4
110000,11,4
80496,4,4
42920,6,4
35621,4,4
8581,4,4
70513,5,4
61734,8,4
21210,2,4
47525,4,4
105230,3,4
13059,2,4
117780,4,4
97150,25,4
100475,4,4
89145,12,4
21885,1,1
84265,1,1
124176,25,4
37963,26,4
12545,9,1
9500,1,4
304,4,4
105906,15,4
12909,25,4
82454,11,4
25396,2,4
3200,5,4
25947,20,4
38296,20,1
82314,8,4
7339,4,4
52397,7,4
101832,0,4
71065,4,4
41550,26,4
43075,1,1
80614,4,4
113675,4,4
7473,4,4
14964,4,4
101647,22,4
73470,1,1
72465,1,1
74692,1,1
5709,9,4
42395,4,4
67234,10,1
56962,4,4
10424,3,4
105652,24,4
96595,4,4
56047,22,4
15200,4,4
105256,11,4
83500,28,4
123356,12,4
114452,6,4
93799,11,4
7633,2,4
44412,4,4
106472,15,4
32098,1,1
38340,1,4
81590,0,4
106173,9,4
19393,4,4
81221,6,4
51416,29,4
52730,17,1
19670,4,4
110121,20,4
53935,4,4
62862,15,4
27983,4,4
44766,4,4
116013,4,4
105889,7,4
123342,7,4
117785,10,4
65631,11,4
47608,4,4
40598,4,4
15985,1,4
59161,10,4
34634,0,4
53563,3,4
100599,25,25
123578,23,4
44137,4,4
24167,20,4
40781,9,4
6456,1,1
88624,16,4
99816,16,4
93560,0,4
104275,30,1
70189,10,4
13814,2,4
99100,13,4
35556,26,4
23678,1,1
54865,0,4
56211,1,1
114731,9,4
56069,17,4
99213,25,4
45860,4,4
26024,26,4
1749,8,4
84012,25,4
37758,1,1
109666,6,4
108502,30,1
116073,20,4
40283,1,1
69056,1,1
37908,5,4
99877,19,4
44394,7,4
16667,4,4
44486,4,4
100205,6,1
15137,16,4
12078,4,4
98089,22,4
26693,20,4
68750,10,4
81346,19,4
72210,4,4
29308,4,4
24848,2,4
48439,15,15
36270,1,1
53005,19,4
56181,4,4
101557,10,4
108281,19,4
84315,12,4
20327,7,4
41207,4,4
89685,12,4
30909,25,4
54548,27,4
68180,10,4
8241,2,4
33838,4,4
47473,9,4
85056,4,4
15643,2,4
44136,9,4
34093,20,4
4568,2,1
21502,20,1
27759,20,4
59697,25,25
106954,0,4
105465,23,4
54088,11,4
40737,4,4
107704,25,25
105286,0,4
109670,1,4
91923,11,4
4832,8,4
34892,4,4
49244,10,4
45899,4,4
101854,4,4
7834,4,4
11334,4,4
190,4,4
3686,10,4
100860,4,4
43597,25,4
68808,5,1
38331,5,4
43138,8,4
69054,27,1
94225,10,4
113994,23,4
9430,25,4
47933,26,4
110755,15,4
92745,25,4
55865,20,1
27555,7,1
123617,15,4
31844,0,4
8683,4,4
38434,4,4
26750,26,4
55457,22,4
109062,28,4
102815,24,4
95181,10,10
1852,4,4
4280,4,4
8074,1,1
36858,1,1
43836,26,4
12064,1,4
41134,6,4
29451,6,4
105438,0,4
62921,20,1
36053,21,4
71335,4,4
109146,4,4
14731,4,4
9286,8,1
63022,11,4
50744,20,4
19534,4,4
47825,16,4
108131,19,4
108478,0,4
53055,10,4
83225,12,4
89240,25,4
112194,25,25
81866,6,4
38831,8,4
2132,7,4
16785,9,4
56014,9,4
65650,4,4
17708,18,4
123625,10,4
90154,23,23
39261,4,4
35937,4,4
72038,4,4
9561,1,1
68992,24,4
2439,4,4
123965,4,4
27842,1,1
50944,24,1
16095,7,4
108143,30,4
114751,11,4
121146,4,4
93374,11,4
43141,27,1
39053,4,4
26320,15,4
48107,27,4
2375,6,4
40762,4,4
115323,24,4
94265,13,4
68933,4,4
115519,28,4
106755,27,4
36075,4,4
16100,1,4
71970,4,4
40346,3,4
90117,16,4
48286,1,4
50312,1,1
122148,6,4
57783,4,4
17785,4,4
48946,28,4
118546,1,4
78685,1,4
73610,5,4
2448,4,4
54605,10,4
14000,20,4
104784,1,1
39145,5,4
16814,24,1
26454,4,4
56412,29,4
91768,0,4
75819,1,1
37176,6,4
54274,25,4
68964,20,1
116063,13,4
25254,2,4
54719,9,1
92291,4,4
43046,1,1
79447,10,4
108015,4,4
41640,0,4
24314,4,4
110080,27,4
54960,4,4
69418,16,4
14121,4,4
4927,2,4
11832,4,4
58426,25,4
120184,4,4
93125,25,4
10843,2,4
54876,1,1
84893,27,1
53689,11,4
46071,26,4
119487,1,1
108324,4,4
16018,2,4
48654,4,4
104633,11,4
50392,1,1
47297,14,4
118625,10,4
17380,4,4
19185,14,4
106500,8,4
119976,8,4
19161,4,4
66997,4,4
16861,23,4
54015,8,1
31148,4,4
37291,4,4
84038,24,4
112535,10,4
43106,4,4
112022,1,1
96403,0,4
86592,1,1
1275,0,4
11893,4,4
9937,3,4
81693,4,4
49405,26,4
119138,4,4
37578,22,4
7765,1,4
27845,6,4
44861,4,4
59684,19,4
59079,11,4
91139,25,4
37686,4,4
56534,14,4
84298,14,4
47721,8,4
16245,4,4
78951,1,1
75901,4,4
124803,23,4
3617,2,4
97402,12,4
47472,21,4
92671,15,4
123197,15,4
39297,20,4
34158,1,4
74132,7,4
30018,1,1
76978,4,4
3161,8,4
53671,15,15
22364,4,4
56695,4,4
19927,4,4
52099,4,4
23261,2,1
84415,0,4
117211,18,4
21084,13,4
27362,4,4
34987,13,4
117909,13,4
63272,11,4
37130,20,4
69771,6,4
106938,25,4
110428,20,4
53007,10,4
90310,29,4
67463,21,4
54871,16,4
10025,25,4
92976,15,4
104861,25,4
39699,23,4
24990,4,4
5649,4,4
121337,8,1
23865,25,4
59996,1,4
74834,1,1
14267,25,4
72710,19,4
86599,25,4
65011,3,4
95996,16,1
28729,26,4
70521,13,4
60547,23,4
108260,28,4
19000,6,4
34238,5,4
79840,11,4
80737,1,1
45323,23,4
70790,20,1
95009,1,1
80979,26,4
97574,15,4
45951,27,4
77498,4,4
38269,1,4
12734,4,4
26449,13,4
80830,26,4
75957,23,4
33940,5,4
57990,1,1
97647,1,4
52699,4,4
45142,1,1
35984,26,4
76395,27,1
21854,4,4
77033,4,4
88684,1,4
93378,29,1
5908,10,4
22182,8,4
121333,30,4
19757,11,4
114823,23,4
123619,12,4
66575,11,4
50395,10,1
73138,23,4
22349,9,4
100083,25,4
96725,22,4
1025,4,4
2687,8,4
109895,28,1
89275,5,4
75424,0,4
64163,4,4
8693,3,4
45067,4,4
87247,4,4
114493,19,4
59014,11,4
113982,7,7
36865,4,4
41796,4,4
13653,1,4
48082,8,4
1807,4,4
89875,23,4
43795,4,4
94295,20,4
19376,4,4
54958,6,1
54234,22,4
89078,28,25
124186,4,4
123740,11,4
989,8,4
12700,4,4
118397,28,4
15321,0,4
41077,21,4
8034,6,4
81340,6,4
60717,5,1
9341,1,1
122569,8,4
48970,4,4
99933,4,4
17689,21,4
50330,10,4
82519,4,4
17567,25,4
3804,4,4
14298,4,4
55056,29,4
44051,4,4
120669,1,4
19025,1,1
37164,4,4
124555,15,4
120709,13,4
110846,4,4
47008,0,4
86291,8,4
15275,4,4
20072,1,4
55632,26,4
51867,11,4
2989,13,4
64035,24,4
4545,1,1
116166,1,1
6330,4,4
21761,24,4
55889,11,4
86320,15,4
25452,26,4
86901,4,4
51062,17,4
64070,1,1
3945,9,4
13938,16,4
56854,4,4
80293,15,4
4878,1,4
52502,5,4
85902,10,4
98010,25,4
81375,4,4
31119,26,4
102669,0,4
13087,9,4
124686,4,4
7682,2,4
77016,8,1
79969,13,4
49143,4,4
1820,14,4
73989,0,4
52825,4,4
112330,12,4
34231,4,4
31737,4,4
81524,4,4
107618,25,4
33413,4,4
51809,11,11
55605,1,1
105837,4,4
35839,20,1
23609,4,4
43624,1,1
27537,17,4
78153,13,4
62954,4,4
79274,4,4
86782,1,4
97044,9,4
56934,13,4
81683,1,1
31550,26,4
37898,26,4
74105,16,4
25546,2,4
109740,4,4
108709,4,4
103095,28,4
42288,4,4
105624,22,4
13858,20,4
123947,4,4
11541,22,4
102889,4,4
107073,25,4
19284,9,4
74929,6,1
93605,29,1
26094,5,4
76583,25,4
83837,4,4
75245,1,1
42815,25,4
8684,9,4
29561,11,4
63650,4,4
36962,4,4
92147,3,4
123321,24,4
53057,13,4
89251,12,4
37722,8,4
63802,4,4
114677,11,4
36908,4,4
12799,8,4
44578,8,1
102143,25,4
53056,9,4
14875,4,4
59456,4,4
13506,25,4
103788,29,4
43708,8,4
67232,4,4
24804,20,1
18379,4,4
55492,9,4
54092,26,4
21898,25,4
35420,8,4
62748,1,1
22519,24,25
108033,4,4
28744,10,1
52820,1,1
83202,21,1
59462,10,4
7027,9,1
47590,4,4
67693,1,4
100987,3,4
4083,1,1
107432,27,1
29728,8,4
93719,18,4
52811,4,4
3113,9,4
38543,4,4
69523,27,1
43122,4,4
20068,4,4
90261,28,4
72859,26,4
9358,9,4
18265,4,4
42102,6,1
949,4,4
13101,4,4
65682,1,4
29772,23,4
79505,20,1
4129,6,4
69094,20,1
50520,1,4
74450,11,4
41533,7,4
41038,4,4
54991,4,4
56587,6,1
98334,7,4
85396,1,4
113520,8,1
52403,4,4
97385,11,4
114864,4,4
119343,8,4
75106,27,1
2783,2,4
90295,7,4
90468,12,4
80607,25,4
81643,29,4
78289,4,4
64677,4,4
24338,0,4
186,10,4
89437,6,4
103114,12,4
89416,27,4
122313,11,4
6266,10,4
93585,13,4
98427,7,4
67760,10,1
79394,4,4
42751,1,4
55507,4,4
77626,1,1
52782,4,4
88775,4,4
45535,6,1
17965,12,4
116427,16,4
92923,24,1
65513,1,4
72738,0,4
119820,24,4
84642,26,4
33480,8,4
82442,24,1
55418,20,4
2685,8,1
95650,9,4
96527,4,4
5595,4,4
42509,17,4
114176,8,4
106057,4,4
120013,28,4
113575,9,4
4851,4,4
57269,4,4
86247,9,9
47412,15,4
124070,9,4
57368,25,4
76157,4,4
87689,4,4
40165,26,4
123409,0,4
106378,4,4
33456,22,4
18000,4,4
29221,4,4
112045,1,1
15152,4,4
60836,4,4
80086,6,4
46044,8,4
75968,23,4
115224,30,1
39609,4,4
24499,4,4
95274,9,4
82350,4,4
51264,26,4
73033,14,4
8696,1,1
9994,8,4
39168,4,4
109024,1,4
122183,23,4
95921,29,4
41509,9,1
82835,11,4
82973,5,4
107272,30,4
65044,4,4
70516,1,4
72385,4,4
2271,6,4
122290,30,1
102902,4,4
13915,4,4
77308,4,4
86305,1,1
47570,17,4
23062,9,4
41695,4,4
15594,6,1
120719,22,4
2285,7,4
34809,20,4
82111,1,4
109932,3,4
68420,4,4
67358,4,4
86749,11,4
105085,6,4
21240,7,4
37837,15,4
85253,17,4
6597,1,1
91842,20,4
109280,6,4
76219,1,1
64901,8,4
83643,4,4
11796,4,4
90180,1,1
18491,9,4
1002,2,4
87869,12,4
90338,25,4
113141,1,4
6232,1,1
4813,2,4
48019,0,4
110512,3,1
18400,9,4
57206,11,4
120756,10,4
20500,4,4
45947,17,1
107064,4,4
39972,27,4
19013,7,4
10790,9,4
7876,4,4
33308,4,4
102377,4,4
119880,23,4
63316,4,4
19555,4,4
66306,20,1
94703,1,4
95487,12,4
41974,26,4
36354,20,4
54536,5,4
45697,22,4
86139,21,4
67668,4,4
90552,4,4
60239,11,4
11404,9,1
38264,20,4
124053,25,4
25007,1,4
100644,4,4
123275,25,4
100818,25,4
52472,24,4
10341,5,4
93777,28,25
63916,6,4
30818,24,4
2062,1,1
30515,7,1
110075,7,4
111918,9,4
37546,26,4
37390,1,4
64812,12,1
37511,4,4
71583,1,1
77094,5,4
105105,12,4
107342,4,4
68852,1,4
105629,15,4
101829,29,4
58443,1,1
118370,11,4
65692,4,4
10744,2,4
44817,4,4
62262,4,4
6432,4,4
11778,10,4
12753,3,4
117675,4,4
24672,4,4
25417,4,4
56508,26,4
68129,4,4
110248,1,1
123955,3,4
72241,26,4
80349,20,4
40202,4,4
95160,3,4
62840,26,4
43186,26,4
90776,22,1
38359,6,4
118495,0,4
83134,8,1
124931,4,4
44540,1,1
63517,9,4
70395,26,4
41314,11,4
62757,10,4
100678,1,1
91421,28,4
23207,25,4
71069,4,4
124436,15,4
51614,4,4
123093,25,25
29358,4,4
16816,16,4
2888,4,4
78244,15,4
82771,26,4
95781,13,4
70397,4,4
18041,15,4
116491,28,4
100789,10,4
90663,11,4
24991,4,4
83907,10,4
57447,25,4
106517,1,4
33360,1,1
80256,9,1
112381,30,4
17877,23,4
49321,20,4
64664,4,4
97949,1,1
121460,30,4
78855,4,4
41810,4,4
6091,4,4
7515,9,4
91172,7,4
72935,6,1
124674,3,4
29294,11,4
117888,19,4
81360,27,4
90300,20,4
114748,25,4
68401,4,4
95484,12,4
120663,11,4
122690,7,4
71866,4,4
16695,13,4
99036,16,4
3701,4,4
65969,4,4
85964,15,4
109679,0,4
85080,16,1
1424,1,1
65586,4,4
69223,4,4
66667,1,4
58487,25,4
88331,0,4
97880,20,4
2401,18,4
58626,3,4
88549,19,4
120653,11,4
32987,20,4
96023,22,4
4064,4,4
61655,23,4
28640,26,4
123687,15,4
1586,4,4
100385,16,4
104424,25,4
1107,4,4
117929,15,4
122145,28,4
69960,4,4
95272,25,1
17006,2,4
37585,4,4
47957,6,4
109712,4,4
106628,11,4
15513,25,25
84696,23,4
38806,25,4
4281,2,4
41463,1,4
54372,23,4
121192,11,4
66212,1,4
59088,4,4
38691,20,4
60320,14,4
115696,16,4
91870,11,4
98131,28,4
171,1,1
121561,7,4
45010,1,1
59109,25,4
15832,4,4
93041,3,4
51292,1,1
46130,4,4
8954,4,4
12250,4,4
80679,4,4
86996,4,4
98466,13,4
118995,28,4
69547,4,4
46191,4,4
22675,6,4
44365,4,4
115795,4,4
37270,4,4
54805,10,4
93992,8,4
67521,4,4
92183,27,4
118801,4,4
29568,1,1
45544,9,4
1522,1,1
24728,1,1
39622,19,4
86935,4,4
113983,25,4
119133,29,4
107380,4,4
117030,23,4
31895,4,4
31689,8,4
7104,6,1
95546,4,4
103101,27,4
70159,14,4
85494,4,4
6763,2,4
76728,20,1
29981,7,4
93048,22,4
74009,13,4
74808,10,4
65804,6,1
13314,4,4
86385,25,4
3059,6,4
116528,11,4
117223,17,4
67176,10,4
25965,12,4
105799,4,4
6062,1,4
40110,1,1
68940,23,4
59646,7,4
89246,0,4
17983,24,4
75960,1,1
12640,15,4
6270,1,1
122973,25,4
42433,15,4
81347,11,4
80902,4,4
89498,17,4
30686,1,1
32610,5,1
73200,4,4
74204,4,1
9789,2,4
76070,8,4
14532,9,4
35323,4,4
21678,13,4
24456,1,4
108136,1,1
41890,4,4
16367,2,4
99562,1,4
62687,11,4
110661,3,4
18338,4,4
25057,23,4
102433,4,1
46872,4,4
70045,1,1
102303,4,4
37740,1,1
92157,24,4
15750,4,4
117314,19,4
75161,4,4
50567,26,4
91364,27,4
22520,2,4
47169,4,4
60511,4,4
9155,24,4
52149,4,4
713,1,1
44967,4,4
33137,9,4
54926,4,4
13098,7,4
64281,25,4
103721,1,4
112358,4,4
55587,21,4
93497,4,4
51563,11,4
21062,4,4
109604,4,4
65493,26,4
88142,4,4
1449,1,1
121885,0,4
100618,4,4
10654,4,4
85671,10,4
39717,8,4
79427,1,4
23024,4,4
99409,9,1
89596,1,1
55893,27,4
60893,1,1
23335,4,4
100908,0,4
23285,4,4
49735,26,4
70866,4,4
17214,4,4
24008,13,4
60525,23,4
31069,8,4
24852,9,1
74014,5,4
28083,8,4
15110,4,4
102195,13,4
37852,30,1
22404,1,4
58554,11,4
40872,4,4
101633,7,4
24545,3,4
41007,25,25
76520,4,4
110401,25,4
114398,7,4
1860,4,4
114719,4,4
59360,1,4
87289,6,4
88650,12,4
77887,26,4
18657,4,4
68609,26,4
20603,4,4
28021,9,4
29776,26,4
90114,4,4
61428,11,4
79127,15,4
111152,15,1
1387,7,4
56727,4,4
44922,5,4
119971,20,4
104075,28,4
80324,26,4
77370,1,4
24828,15,4
25400,13,4
56637,4,4
4050,4,4
122010,4,4
117811,1,1
10765,4,4
73060,1,1
111753,4,4
122433,29,4
54759,0,4
75031,1,4
72513,25,4
119757,25,4
30754,6,4
87130,4,4
53524,4,4
108176,1,1
84060,13,4
5748,10,4
37364,6,4
48748,12,4
25742,1,1
2442,4,4
98684,12,4
50778,9,4
64970,16,1
119495,10,4
121629,29,4
6537,4,4
50671,20,4
64779,4,4
2938,4,4
48772,26,4
64615,1,1
101118,28,4
106799,19,4
46005,27,4
95438,3,4
82703,1,1
16429,4,4
114935,9,4
87349,20,4
64625,1,1
109924,25,4
100429,25,4
76694,4,4
77894,4,4
117968,13,4
56304,4,4
105728,0,4
46581,26,4
76879,6,4
38080,9,4
94513,4,4
49196,4,4
65420,5,4
35213,26,4
119706,12,4
24181,9,4
88157,27,4
89372,25,4
22992,4,4
26683,1,4
29625,26,4
118804,23,4
73621,3,4
87473,6,4
119106,23,4
121053,0,4
97337,23,4
78216,4,4
399,4,4
95693,1,1
123689,30,4
78965,10,1
83742,16,4
37730,6,1
6203,1,1
78728,10,4
9026,8,4
35823,4,4
20980,2,4
34466,4,4
23282,20,1
51558,1,1
20508,9,4
120019,23,4
63433,14,4
74730,26,4
7077,1,1
106838,12,4
34119,4,4
23697,4,4
29489,8,4
108092,25,4
23469,20,4
46856,6,4
68556,25,4
104342,15,4
1146,4,4
35563,3,4
25148,23,4
2756,1,1
82332,9,4
56106,15,4
6404,5,4
52531,4,4
112926,4,4
6767,4,4
29964,6,4
82547,1,4
76683,4,4
112974,25,4
97122,0,4
108246,1,4
55888,26,4
83051,9,4
8518,21,1
62773,7,4
86565,28,4
78560,19,4
14825,4,4
122457,4,4
74664,16,25
71924,7,4
102310,15,4
27212,18,4
45171,4,4
109502,25,25
13235,7,4
87396,4,4
74026,1,4
91416,10,4
19218,1,4
16884,4,4
25582,2,4
9187,13,4
13896,22,4
3842,4,4
103685,25,4
13370,1,1
52353,0,4
12456,4,4
100466,4,4
92110,18,4
74438,8,4
51193,6,4
31717,7,4
16986,22,1
106923,20,4
111014,30,4
105151,8,4
120716,4,4
103403,30,4
49169,22,1
64492,9,4
116760,10,1
27942,4,4
20441,25,4
63028,1,1
84027,26,4
33740,20,4
72334,24,4
96456,20,4
63120,4,4
120998,11,4
31255,4,4
101201,28,4
81097,1,1
60677,25,4
57011,6,4
30317,12,4
39002,26,4
51068,6,4
81021,4,4
58069,26,4
33584,17,1
62266,4,4
34107,6,4
97262,23,4
62111,27,1
51251,10,4
90645,28,4
51144,10,4
66849,5,1
23771,25,4
34007,26,4
66035,0,4
51261,9,4
95544,20,1
89327,24,4
25779,20,4
51266,10,1
67548,14,4
42834,4,4
5348,2,4
94868,3,4
75938,1,1
72164,26,1
98749,4,4
107198,16,4
38412,4,4
113228,4,4
15974,11,4
32015,4,4
82449,16,4
15477,19,4
121658,12,4
47925,4,4
42504,6,4
36254,4,4
43486,1,1
1284,4,4
14471,2,4
101063,28,4
13139,18,4
62390,4,4
53597,1,1
17867,23,4
2137,0,4
120418,15,4
22994,6,4
86197,20,4
45446,1,1
100313,22,1
94770,7,4
55287,11,4
88502,4,4
120865,1,1
8600,5,4
44129,1,1
119765,13,4
81173,1,1
87607,15,4
47858,3,4
29130,4,4
116840,1,1
39778,4,4
3167,4,4
96737,28,4
55666,26,4
121758,4,4
78448,26,4
54076,26,4
84353,6,4
119073,11,4
31026,24,4
5579,17,4
72092,12,4
35741,21,4
109245,25,4
84233,4,4
10791,1,1
84708,4,4
76321,11,4
82477,4,4
108774,12,4
13134,4,4
98111,11,4
1199,1,1
85012,4,4
80847,26,4
74213,6,4
105325,5,4
63040,16,4
91548,6,1
121328,6,1
8841,2,4
21748,4,4
17848,24,4
44973,20,1
32462,7,4
116824,20,4
80660,7,4
120250,4,4
74303,13,4
5843,9,4
104048,6,4
87656,24,4
77769,4,4
25058,15,4
12503,2,4
66688,1,1
29360,4,4
112980,6,4
29222,4,4
94545,12,1
65690,12,4
16051,4,4
66907,1,4
58163,10,4
79325,1,4
34115,4,4
78188,4,4
42577,4,4
7875,2,4
10201,7,1
113201,28,4
16293,2,4
92219,27,4
42274,6,4
3885,8,4
5799,1,1
81612,26,4
95703,0,4
92831,1,1
6956,4,4
99673,1,1
36712,26,4
38534,11,4
55816,13,4
69929,20,4
100277,7,4
13121,22,4
34733,20,1
66450,23,4
89799,11,4
122129,7,4
102948,22,4
67283,5,4
36353,1,1
59366,29,4
106523,25,4
72344,4,4
19114,0,4
60913,4,4
53922,4,4
117006,1,4
97569,23,4
33023,13,4
100765,28,4
84680,25,4
18092,20,4
33423,20,4
39161,4,4
110259,25,4
38556,26,4
70090,1,4
85128,21,4
116653,25,4
651,4,4
70339,1,1
85479,14,4
115730,1,1
4639,8,4
29788,10,4
80273,1,4
119001,28,4
67721,27,4
35676,4,4
89226,28,4
77011,1,1
20452,4,4
99739,25,25
11661,1,1
16062,4,4
11014,4,4
79773,4,4
97119,4,4
23651,3,4
85258,15,4
